tornadoNumber,year,month,day,fullDate,time,timeZone,state,stateFIPS,stateNumber,fScale,injuries,fatalities,propertyLoss,cropLoss,startLat,startLon,endLat,endLon,lengthMiles,widthYards,numberOfStates,stateTrack,tornadoSegment,countyFirst,countySecond,countyThird,countyFourth,estFscale
766,1994,7,16,7/16/1994,17:45:00,3,CO,8,32,0,0,0,0,0,40.05,-104.22,0,0,0.1,10,1,1,1,Weld,0,0,0,0
767,1994,7,16,7/16/1994,17:59:00,3,CO,8,33,0,0,0,0,0,40.18,-104.8,0,0,0.1,10,1,1,1,Weld,0,0,0,0
768,1994,7,16,7/16/1994,18:03:00,3,CO,8,34,0,0,0,0,0,40.18,-104.82,0,0,0.1,10,1,1,1,Weld,0,0,0,0
243,1995,5,7,5/7/1995,16:39:00,3,CO,8,3,0,0,0,0,0,40.07,-104.3,0,0,0.5,10,1,1,1,Weld,0,0,0,0
632,1995,6,3,6/3/1995,15:30:00,3,CO,8,13,0,0,0,0,0,40.05,-104.82,0,0,0.1,10,1,1,1,Weld,0,0,0,0
685,1995,6,6,6/6/1995,18:25:00,3,CO,8,16,0,0,0,0,0,40.38,-104.4,0,0,0.1,10,1,1,1,Weld,0,0,0,0
688,1995,6,6,6/6/1995,19:10:00,3,CO,8,18,0,0,0,0,0,40.42,-104.25,0,0,0.1,23,1,1,1,Weld,0,0,0,0
697,1995,6,7,6/7/1995,19:02:00,3,CO,8,21,0,0,0,0,0,40.23,-104.47,0,0,0.1,10,1,1,1,Weld,0,0,0,0
699,1995,6,7,6/7/1995,19:15:00,3,CO,8,22,0,0,0,0,0,40.1,-104.58,0,0,0.1,10,1,1,1,Weld,0,0,0,0
700,1995,6,7,6/7/1995,19:56:00,3,CO,8,23,0,0,0,0,0,40.35,-104.43,0,0,0.1,10,1,1,1,Weld,0,0,0,0
701,1995,6,7,6/7/1995,20:40:00,3,CO,8,24,0,0,0,0,0,40.38,-104.25,0,0,0.1,10,1,1,1,Weld,0,0,0,0
702,1995,6,7,6/7/1995,21:04:00,3,CO,8,25,0,0,0,0,0,40.43,-104.25,0,0,0.1,10,1,1,1,Weld,0,0,0,0
703,1995,6,7,6/7/1995,21:04:00,3,CO,8,26,0,0,0,0,0,40.43,-104.25,0,0,0.1,10,1,1,1,Weld,0,0,0,0
303,1996,5,30,5/30/1996,16:45:00,3,CO,8,5,0,0,0,0,0,40.6,-103.65,40.6,-103.65,0.5,660,1,1,1,Weld,0,0,0,0
531,1996,7,9,7/9/1996,14:46:00,3,CO,8,32,0,0,0,0,0,40,-104.63,40,-104.63,0.2,50,1,1,1,Weld,0,0,0,0
541,1996,7,12,7/12/1996,21:15:00,3,CO,8,42,0,0,0,0,0,40.08,-104.93,40.08,-104.93,0.1,50,1,1,1,Weld,0,0,0,0
539,1996,7,13,7/13/1996,15:40:00,3,CO,8,43,0,0,0,0,0,40.48,-104.77,40.48,-104.77,0.1,50,1,1,1,Weld,0,0,0,0
557,1996,7,28,7/28/1996,18:15:00,3,CO,8,61,0,0,0,0,0,40.05,-104.33,40.05,-104.33,0.1,50,1,1,1,Weld,0,0,0,0
564,1996,7,31,7/31/1996,19:57:00,3,CO,8,69,0,0,0,0,0,40.5,-104.58,40.5,-104.58,0.1,50,1,1,1,Weld,0,0,0,0
567,1996,7,31,7/31/1996,20:21:00,3,CO,8,70,0,0,0,0,0,40.17,-104.37,40.17,-104.37,0.1,50,1,1,1,Weld,0,0,0,0
568,1996,7,31,7/31/1996,20:40:00,3,CO,8,71,0,0,0,0,0,40.03,-104.43,40.03,-104.43,0.1,50,1,1,1,Weld,0,0,0,0
571,1996,7,31,7/31/1996,21:00:00,3,CO,8,72,2,0,0,0,0,40.45,-104.53,40.37,-104.48,5,100,1,1,1,Weld,0,0,0,0
694,1996,8,27,8/27/1996,16:30:00,3,CO,8,89,0,0,0,0,0,40.08,-104.83,40.08,-104.83,0.1,50,1,1,1,Weld,0,0,0,0
696,1996,8,29,8/29/1996,16:30:00,3,CO,8,91,0,0,0,0,0,40.38,-104.22,40.38,-104.22,0.1,50,1,1,1,Weld,0,0,0,0
697,1996,8,29,8/29/1996,18:10:00,3,CO,8,93,0,0,0,0,0,40.53,-104.73,40.53,-104.73,0.1,50,1,1,1,Weld,0,0,0,0
698,1996,8,29,8/29/1996,19:45:00,3,CO,8,94,0,0,0,0,0,40.02,-104.33,40.02,-104.33,0.1,50,1,1,1,Weld,0,0,0,0
768,1997,5,25,5/25/1997,17:01:00,3,CO,8,1,0,0,0,0,0,39.98,-104.42,39.98,-104.42,0.1,50,1,1,1,Weld,0,0,0,0
863,1997,6,15,6/15/1997,15:21:00,3,CO,8,15,1,0,0,0.05,0,40.07,-104.95,40.07,-104.95,0.1,50,1,1,1,Weld,0,0,0,0
1055,1997,6,22,6/22/1997,17:05:00,3,CO,8,19,0,0,0,0,0,40.07,-104.72,40.07,-104.72,0.1,50,1,1,1,Weld,0,0,0,0
355,1997,7,6,7/6/1997,17:10:00,3,CO,8,27,0,0,0,0,0,40.95,-103.47,40.95,-103.47,0.1,50,1,1,1,Weld,0,0,0,0
356,1997,7,30,7/30/1997,19:55:00,3,CO,8,30,1,0,0,0,0,40.82,-104.52,40.82,-104.52,0.1,50,1,1,1,Weld,0,0,0,0
1146,1998,6,9,6/9/1998,16:36:00,3,CO,8,11,0,0,0,0,0,40.85,-103.6,40.85,-103.6,0.1,30,1,1,1,Weld,0,0,0,0
527,1998,7,4,7/4/1998,17:12:00,3,CO,8,20,0,0,0,0,0,40.45,-104.35,40.45,-104.35,0.1,30,1,1,1,Weld,0,0,0,0
1229,1998,7,14,7/14/1998,13:50:00,3,CO,8,22,0,0,0,0,0,40.67,-104.77,40.67,-104.77,0.1,30,1,1,1,Weld,0,0,0,0
1230,1998,7,14,7/14/1998,14:15:00,3,CO,8,23,0,0,0,0,0,40.6,-104.9,40.6,-104.9,0.1,30,1,1,1,Weld,0,0,0,0
529,1998,7,19,7/19/1998,15:01:00,3,CO,8,26,0,0,0,0,0,40.75,-104.7,40.75,-104.7,0.1,30,1,1,1,Weld,0,0,0,0
530,1998,7,25,7/25/1998,14:37:00,3,CO,8,31,0,0,0,0,0,40.95,-104.93,40.95,-104.93,0.1,30,1,1,1,Weld,0,0,0,0
630,1998,8,9,8/9/1998,16:10:00,3,CO,8,36,0,0,0,0,0,40.07,-104.23,40.07,-104.23,0.1,30,1,1,1,Weld,0,0,0,0
468,1999,6,17,6/17/1999,17:05:00,3,CO,8,20,0,0,0,0,0,40.53,-104.7,40.53,-104.7,0.1,0,1,1,1,Weld,0,0,0,0
204,1999,8,10,8/10/1999,16:45:00,3,CO,8,4,1,0,0,0,0,40.08,-104.8,40.13,-104.73,5,50,1,1,1,Weld,0,0,0,0
188,1999,8,10,8/10/1999,16:46:00,3,CO,8,1,0,0,0,0,0,40,-104.8,40,-104.8,0.1,0,1,1,1,Weld,0,0,0,0
191,1999,8,10,8/10/1999,16:55:00,3,CO,8,2,1,0,0,0,0,40.22,-104.82,40.22,-104.82,0.1,0,1,1,1,Weld,0,0,0,0
209,1999,8,10,8/10/1999,16:55:00,3,CO,8,7,1,0,0,0,0,40.22,-104.82,40.22,-104.82,0.1,0,1,1,1,Weld,0,0,0,0
208,1999,8,10,8/10/1999,17:31:00,3,CO,8,6,0,0,0,0,0,40.7,-104.82,40.7,-104.82,0.1,0,1,1,1,Weld,0,0,0,0
1082,1999,9,1,9/1/1999,15:13:00,3,CO,8,30,0,0,0,0,0,40.35,-104.6,40.35,-104.6,0.1,0,1,1,1,Weld,0,0,0,0
877,2000,5,17,5/17/2000,13:35:00,3,CO,8,9,0,0,0,0,0,40.17,-104.37,40.17,-104.37,0.1,20,1,1,1,Weld,0,0,0,0
878,2000,5,17,5/17/2000,13:47:00,3,CO,8,11,0,0,0,0,0,40.63,-104.28,40.63,-104.28,0.1,20,1,1,1,Weld,0,0,0,0
879,2000,5,17,5/17/2000,13:47:00,3,CO,8,10,0,0,0,0,0,40.57,-104.42,40.57,-104.42,0.1,20,1,1,1,Weld,0,0,0,0
880,2000,5,17,5/17/2000,13:55:00,3,CO,8,12,1,0,0,0,0,40.43,-103.78,40.43,-103.78,0.2,50,1,1,1,Weld,0,0,0,0
1032,2000,7,10,7/10/2000,21:30:00,3,CO,8,41,0,0,0,0,0,40.03,-104.37,40.03,-104.37,0.1,20,1,1,1,Weld,0,0,0,0
439,2000,7,21,7/21/2000,17:50:00,3,CO,8,50,1,0,0,0,0,40.38,-104.25,40.27,-104.2,8,440,1,1,1,Weld,0,0,0,0
554,2000,9,1,9/1/2000,19:43:00,3,CO,8,58,0,0,0,0,0,40.63,-104.4,40.63,-104.4,0.1,20,1,1,1,Weld,0,0,0,0
752,2002,6,3,6/3/2002,16:45:00,3,CO,8,4,0,0,0,0,0,40.93,-104.27,40.93,-104.27,0.1,50,1,1,1,Weld,0,0,0,0
262,2002,8,28,8/28/2002,20:00:00,3,CO,8,15,0,0,0,0,0,40.97,-104.27,40.97,-104.27,0.1,50,1,1,1,Weld,0,0,0,0
835,2003,4,30,4/30/2003,16:00:00,3,CO,8,3,0,0,0,0,0,40.07,-104.45,40.07,-104.45,0.1,50,1,1,1,Weld,0,0,0,0
836,2003,4,30,4/30/2003,16:21:00,3,CO,8,4,0,0,0,0,0,40.05,-104.33,40.05,-104.33,0.1,50,1,1,1,Weld,0,0,0,0
1119,2003,5,8,5/8/2003,12:05:00,3,CO,8,8,0,0,0,0,0,40.27,-105,40.27,-105,0.1,50,1,1,1,Weld,0,0,0,0
14,2004,3,24,3/24/2004,14:44:00,3,CO,8,1,0,0,0,0,0,40.33,-104.83,40.33,-104.83,0.1,50,1,1,1,Weld,0,0,0,0
1115,2004,5,10,5/10/2004,18:04:00,3,CO,8,2,0,0,0,0,0,40.92,-104.78,40.92,-104.78,0.1,50,1,1,1,Weld,0,0,0,0
1211,2004,6,4,6/4/2004,15:37:00,3,CO,8,15,0,0,0,0,0,40.8,-104,40.8,-104,0.1,50,1,1,1,Weld,0,0,0,0
1560,2004,8,10,8/10/2004,14:58:00,3,CO,8,64,0,0,0,0,0,40.83,-104.77,40.83,-104.77,0.1,50,1,1,1,Weld,0,0,0,0
1559,2004,8,10,8/10/2004,15:30:00,3,CO,8,65,0,0,0,0,0,40.38,-104.85,40.38,-104.85,0.1,50,1,1,1,Weld,0,0,0,0
1776,2004,10,4,10/4/2004,16:28:00,3,CO,8,77,0,0,0,0,0,40.02,-104.7,40.02,-104.7,0.1,50,1,1,1,Weld,0,0,0,0
1499,2004,10,4,10/4/2004,16:40:00,3,CO,8,78,0,0,0,0,0,40.43,-104.88,40.43,-104.88,0.1,50,1,1,1,Weld,0,0,0,0
1500,2004,10,4,10/4/2004,16:42:00,3,CO,8,79,0,0,0,0,0,40.25,-104.78,40.25,-104.78,0.1,50,1,1,1,Weld,0,0,0,0
1501,2004,10,4,10/4/2004,16:44:00,3,CO,8,80,1,0,0,0,0,40.33,-104.85,40.33,-104.85,0.1,50,1,1,1,Weld,0,0,0,0
1502,2004,10,4,10/4/2004,16:44:00,3,CO,8,81,1,0,0,0,0,40.33,-104.85,40.33,-104.85,0.1,50,1,1,1,Weld,0,0,0,0
1503,2004,10,4,10/4/2004,16:48:00,3,CO,8,82,1,0,0,0,0,40.4,-104.88,40.4,-104.88,0.1,50,1,1,1,Weld,0,0,0,0
834,2005,5,24,5/24/2005,14:31:00,3,CO,8,7,0,0,0,0,0,40.6,-103.65,40.6,-103.65,0.1,50,1,1,1,Weld,0,0,0,0
589,2006,5,31,5/31/2006,16:32:00,3,CO,8,2,0,0,0,0,0,40.68,-104.05,40.68,-104.05,0.1,50,1,1,1,Weld,0,0,0,0
435,2007,5,3,5/3/2007,17:29:00,3,CO,8,22,0,0,0,0,0,40.61,-104.78,40.61,-104.78,0.1,50,1,1,1,Weld,0,0,0,0
436,2007,5,3,5/3/2007,17:58:00,3,CO,8,23,0,0,0,0,0,40.63,-104.59,40.63,-104.59,0.1,50,1,1,1,Weld,0,0,0,0
437,2007,5,3,5/3/2007,18:16:00,3,CO,8,24,0,0,0,0,0,40.45,-104.42,40.45,-104.42,0.1,50,1,1,1,Weld,0,0,0,0
438,2007,5,3,5/3/2007,18:21:00,3,CO,8,25,0,0,0,0,0,40.39,-104.56,40.39,-104.56,0.1,50,1,1,1,Weld,0,0,0,0
440,2007,5,3,5/3/2007,19:50:00,3,CO,8,26,0,0,0,0,0,40.61,-103.9,40.61,-103.9,0.1,50,1,1,1,Weld,0,0,0,0
594,2007,5,14,5/14/2007,18:28:00,3,CO,8,30,0,0,0,0,0,40.09,-104.81,40.09,-104.81,0.1,50,1,1,1,Weld,0,0,0,0
819,2007,7,12,7/12/2007,15:43:00,3,CO,8,53,0,0,0,0,0,40.58,-104.7,40.58,-104.7,0.1,50,1,1,1,Weld,0,0,0,0
774,2008,5,22,5/22/2008,11:26:00,3,CO,8,0,3,78,1,147,0,40.23,-104.75,40.72,-105.11,38.69,1760,1,1,1,Weld,69,0,0,0
775,2008,5,22,5/22/2008,12:30:00,3,CO,8,0,1,1,0,0,0,40.06,-104.97,0,0,0.1,100,1,1,1,Weld,0,0,0,0
806,2008,5,23,5/23/2008,15:33:00,3,CO,8,0,0,0,0,0,0,40.39,-104.52,0,0,0.1,25,1,1,1,Weld,0,0,0,0
827,2008,5,23,5/23/2008,18:00:00,3,CO,8,0,1,0,0,0,0,40.91,-103.83,0,0,0.1,50,1,1,1,Weld,0,0,0,0
638,2009,6,9,6/9/2009,17:11:00,3,CO,8,0,0,0,0,0,0,40.16,-104.99,40.16,-104.99,0.1,50,1,1,1,Weld,0,0,0,0
643,2009,6,10,6/10/2009,14:30:00,3,CO,8,0,0,0,0,0,0,40.52,-104.85,40.52,-104.85,0.01,50,1,1,1,Weld,0,0,0,0
645,2009,6,10,6/10/2009,16:05:00,3,CO,8,0,0,0,0,0,0,40.24,-104.46,40.24,-104.46,0.1,50,1,1,1,Weld,0,0,0,0
807,2009,6,22,6/22/2009,21:47:00,3,CO,8,0,0,0,0,0,0,40.63,-104.83,40.63,-104.83,0.1,50,1,1,1,Weld,0,0,0,0
808,2009,6,22,6/22/2009,22:10:00,3,CO,8,0,0,0,0,0,0,40.67,-104.81,40.67,-104.81,0.1,50,1,1,1,Weld,0,0,0,0
1087,2009,8,8,8/8/2009,21:02:00,3,CO,8,0,0,0,0,0,0,40.68,-103.83,40.68,-103.83,0.1,50,1,1,1,Weld,0,0,0,0
346,2010,5,15,5/15/2010,13:59:00,3,CO,8,24,0,0,0,0,0,40.7512,-104.702,40.7512,-104.702,0.1,50,1,1,1,Weld,0,0,0,0
347,2010,5,15,5/15/2010,14:16:00,3,CO,8,25,0,0,0,0,0,40.7699,-104.788,40.8247,-104.787,3.79,50,1,1,1,Weld,0,0,0,0
355,2010,5,18,5/18/2010,15:36:00,3,CO,8,26,0,0,0,0,0,40.9317,-104.76,40.9317,-104.76,0.1,50,1,1,1,Weld,0,0,0,0
362,2010,5,18,5/18/2010,17:23:00,3,CO,8,27,0,0,0,0,0,40.23,-104.91,40.23,-104.91,0.1,50,1,1,1,Weld,0,0,0,0
499,2010,5,26,5/26/2010,15:30:00,3,CO,8,47,0,0,0,0,0,40.1,-104.501,40.1,-104.501,0.1,50,1,1,1,Weld,0,0,0,0
601,2010,6,10,6/10/2010,19:20:00,3,CO,8,53,0,0,0,0,0,40.06,-104.42,40.06,-104.42,0.1,50,1,1,1,Weld,0,0,0,0
387762,2012,6,6,6/6/2012,18:38:00,3,CO,8,0,0,0,0,0,0,40.87,-104.23,40.87,-104.23,0.1,50,1,1,1,Weld,0,0,0,0
387815,2012,6,7,6/7/2012,20:45:00,3,CO,8,0,0,0,0,0,0,40.78,-104.87,40.78,-104.87,0.1,50,1,1,1,Weld,0,0,0,0
407316,2012,9,27,9/27/2012,16:57:00,3,CO,8,0,0,0,0,0,0,40.2,-104.37,40.2,-104.37,0.1,50,1,1,1,Weld,0,0,0,0
459932,2013,8,3,8/3/2013,16:17:00,3,CO,8,0,0,0,0,0.005,0.005,40.48,-104.74,40.48,-104.74,0.1,50,1,1,1,Weld,0,0,0,0
459931,2013,8,3,8/3/2013,16:29:00,3,CO,8,0,0,0,0,0,0,40.39,-104.83,40.39,-104.83,0.1,50,1,1,1,Weld,0,0,0,0
459934,2013,8,3,8/3/2013,17:24:00,3,CO,8,0,0,0,0,0,0,40.14,-104.55,40.14,-104.55,0.1,50,1,1,1,Weld,0,0,0,0
476156,2013,8,3,8/3/2013,17:40:00,3,CO,8,0,0,0,0,0,0,40.0508,-105.051,40.0508,-105.051,0.1,50,1,1,1,Weld,0,0,0,0
513659,2014,5,7,5/7/2014,15:15:00,3,CO,8,0,0,0,0,0,0,40.23,-104.81,40.2076,-104.77,2.62,100,1,1,1,Weld,0,0,0,0
519123,2014,6,6,6/6/2014,13:56:00,3,CO,8,0,0,0,0,0,0,40.85,-104.27,40.85,-104.27,0.1,50,1,1,1,Weld,0,0,0,0
519125,2014,6,6,6/6/2014,14:20:00,3,CO,8,0,0,0,0,0,0,40.17,-104.33,40.17,-104.33,0.5,100,1,1,1,Weld,0,0,0,0
511109,2014,6,8,6/8/2014,12:54:00,3,CO,8,0,0,0,0,0,0,40.84,-104.23,40.84,-104.23,0.1,50,1,1,1,Weld,0,0,0,0
511112,2014,6,8,6/8/2014,13:17:00,3,CO,8,0,0,0,0,0,0,40.12,-104.34,40.12,-104.34,0.1,50,1,1,1,Weld,0,0,0,0
531643,2014,7,28,7/28/2014,15:53:00,3,CO,8,0,0,0,0,0,0,40.06,-104.8,40.06,-104.8,0.1,50,1,1,1,Weld,0,0,0,0
566218,2015,5,7,5/7/2015,18:36:00,3,CO,8,0,0,0,0,0,0,40.04,-104.81,40.04,-104.81,0.1,50,1,1,1,Weld,0,0,0,0
593117,2015,8,16,8/16/2015,15:59:00,3,CO,8,0,0,0,0,0,0,40.4,-104.49,40.4,-104.49,0.01,50,1,1,1,Weld,0,0,0,0
79,1954,3,31,3/31/1954,14:00:00,3,CO,8,3,1,0,0,2,0,40.15,-102.97,0,0,0.1,10,1,1,1,Yuma,0,0,0,1
594,1957,6,21,6/21/1957,2:15:00,3,CO,8,16,1,0,0,3,0,40.4,-102.45,0,0,0.1,10,1,1,1,Yuma,0,0,0,1
645,1957,6,30,6/30/1957,14:00:00,3,CO,8,18,1,0,0,2,0,40.1,-102.6,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
648,1957,6,30,6/30/1957,16:00:00,3,CO,8,21,1,0,0,2,0,40.1,-102.6,0,0,0.1,10,1,1,1,Yuma,0,0,0,1
706,1957,7,30,7/30/1957,16:00:00,3,CO,8,23,1,0,0,3,0,40.08,-102.73,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
154,1958,5,13,5/13/1958,20:25:00,3,CO,8,3,0,0,0,1,0,40.17,-102.67,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
273,1958,6,15,6/15/1958,21:45:00,3,CO,8,5,2,0,0,3,0,40.13,-102.7,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
457,1962,6,20,6/20/1962,21:00:00,3,CO,8,14,1,0,0,2,0,40.23,-102.72,40.25,-102.67,1.9,10,1,1,1,Yuma,0,0,0,0
439,1963,10,20,10/20/1963,17:30:00,3,CO,8,3,1,0,0,0,0,40.42,-102.5,40.38,-102.4,5.2,10,1,1,1,Yuma,0,0,0,0
548,1967,6,28,6/28/1967,15:40:00,3,CO,8,15,0,0,0,0,0,39.97,-102.22,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
401,1971,6,3,6/3/1971,19:06:00,3,CO,8,7,0,0,0,0,0,39.95,-102.32,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
404,1971,6,3,6/3/1971,19:31:00,3,CO,8,8,0,0,0,0,0,40.17,-102.48,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
591,1971,7,3,7/3/1971,16:30:00,3,CO,8,13,0,0,0,2,0,40.35,-102.27,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
800,1971,10,17,10/17/1971,21:07:00,3,CO,8,16,2,9,0,6,0,40.08,-102.23,0,0,1,200,1,1,1,Yuma,0,0,0,0
425,1972,6,21,6/21/1972,20:00:00,3,CO,8,5,0,0,0,0,0,39.88,-102.45,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
426,1972,6,21,6/21/1972,20:40:00,3,CO,8,6,2,3,0,4,0,39.92,-102.5,39.7,-102.27,19.3,10,1,1,1,Yuma,0,0,0,0
458,1975,5,27,5/27/1975,14:15:00,3,CO,8,12,2,0,0,3,0,39.62,-102.42,39.77,-102.28,12.6,200,1,1,1,Yuma,0,0,0,0
735,1975,7,22,7/22/1975,19:00:00,3,CO,8,19,0,0,0,0,0,40.05,-102.22,0,0,0.1,50,1,1,1,Yuma,0,0,0,0
697,1977,8,19,8/19/1977,20:15:00,3,CO,8,32,0,0,0,0,0,40.08,-102.23,0,0,0.1,20,1,1,1,Yuma,0,0,0,0
409,1979,6,27,6/27/1979,21:20:00,3,CO,8,11,0,0,0,0,0,40.4,-102.67,40.42,-102.6,2.7,50,1,1,1,Yuma,0,0,0,0
562,1980,6,18,6/18/1980,17:45:00,3,CO,8,13,1,0,0,0,0,40.2,-102.2,0,0,0.5,30,1,1,1,Yuma,0,0,0,0
776,1980,8,25,8/25/1980,16:42:00,3,CO,8,23,0,0,0,0,0,40.17,-102.2,0,0,1,40,1,1,1,Yuma,0,0,0,0
428,1982,5,19,5/19/1982,17:20:00,3,CO,8,4,2,0,0,0,0,39.75,-102.68,39.77,-102.62,3.5,200,1,1,1,Yuma,0,0,0,0
507,1983,6,12,6/12/1983,16:50:00,3,CO,8,19,1,0,0,1,0,40.22,-102.2,0,0,1,50,1,1,1,Yuma,0,0,0,0
508,1983,6,12,6/12/1983,17:00:00,3,CO,8,20,1,0,0,2,0,40.1,-102.58,0,0,1,67,1,1,1,Yuma,0,0,0,0
737,1984,7,15,7/15/1984,12:50:00,3,CO,8,32,1,0,0,0,0,40.28,-102.72,0,0,0.5,50,1,1,1,Yuma,0,0,0,0
303,1985,5,27,5/27/1985,22:30:00,3,CO,8,5,1,0,0,0,0,39.83,-102.23,0,0,1,40,1,1,1,Yuma,0,0,0,0
304,1985,5,27,5/27/1985,22:31:00,3,CO,8,6,1,0,0,0,0,39.83,-102.23,0,0,1,40,1,1,1,Yuma,0,0,0,0
445,1985,6,30,6/30/1985,20:06:00,3,CO,8,15,1,0,0,0,0,40.15,-102.8,0,0,2,50,1,1,1,Yuma,0,0,0,0
490,1985,7,31,7/31/1985,0:20:00,3,CO,8,24,2,2,0,5,0,40.23,-102.55,0,0,0.5,40,1,1,1,Yuma,0,0,0,0
273,1986,5,14,5/14/1986,20:35:00,3,CO,8,3,1,0,0,0,0,39.6,-102.52,0,0,0.5,30,1,1,1,Yuma,0,0,0,0
274,1986,5,14,5/14/1986,20:35:00,3,CO,8,4,1,0,0,0,0,39.6,-102.52,0,0,0.5,30,1,1,1,Yuma,0,0,0,0
275,1986,5,14,5/14/1986,20:35:00,3,CO,8,5,1,0,0,0,0,39.6,-102.52,0,0,0.5,30,1,1,1,Yuma,0,0,0,0
514,1986,7,9,7/9/1986,19:00:00,3,CO,8,15,1,0,0,4,0,40.1,-102.23,0,0,1,40,1,1,1,Yuma,0,0,0,0
399,1987,7,7,7/7/1987,21:25:00,3,CO,8,37,1,0,0,0,0,40.07,-102.78,0,0,0.2,50,1,1,1,Yuma,0,0,0,0
195,1988,5,19,5/19/1988,15:57:00,3,CO,8,7,2,0,0,5,0,39.97,-102.38,0,0,1.5,73,1,1,1,Yuma,0,0,0,0
437,1988,8,16,8/16/1988,15:15:00,3,CO,8,46,1,0,0,3,0,40.08,-102.23,0,0,0.5,30,1,1,1,Yuma,0,0,0,0
451,1988,8,17,8/17/1988,17:30:00,3,CO,8,47,1,0,0,4,0,40.12,-102.12,0,0,1,30,1,1,1,Yuma,0,0,0,0
340,1990,5,15,5/15/1990,17:40:00,3,CO,8,4,1,0,0,0,0,40.45,-102.72,0,0,0.7,50,1,1,1,Yuma,0,0,0,0
517,1990,6,1,6/1/1990,21:05:00,3,CO,8,10,1,0,0,4,0,40.15,-102.23,0,0,0.5,40,1,1,1,Yuma,0,0,0,0
521,1990,6,1,6/1/1990,21:20:00,3,CO,8,11,0,0,0,0,0,40.08,-102.38,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
600,1991,5,16,5/16/1991,18:45:00,3,CO,8,13,0,0,0,0,0,40.33,-102.1,0,0,0.2,10,1,1,1,Yuma,0,0,0,0
704,1991,5,29,5/29/1991,20:51:00,3,CO,8,37,0,0,0,0,0,40.12,-102.48,0,0,0.2,10,1,1,1,Yuma,0,0,0,0
815,1991,6,7,6/7/1991,13:05:00,3,CO,8,46,0,0,0,0,0,40.08,-102.3,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
840,1992,7,17,7/17/1992,20:58:00,3,CO,8,69,0,0,0,0,0,39.72,-102.3,0,0,1,50,1,1,1,Yuma,0,0,0,0
841,1992,7,17,7/17/1992,22:00:00,3,CO,8,70,0,0,0,0,0,39.72,-102.28,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
940,1992,8,19,8/19/1992,0:30:00,3,CO,8,76,0,0,0,5,0,40.08,-102.1,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
850,1993,7,21,7/21/1993,21:40:00,3,CO,8,61,0,0,0,0,0,39.85,-102.6,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
851,1993,7,21,7/21/1993,21:50:00,3,CO,8,62,0,0,0,0,0,39.93,-102.42,0,0,0.1,10,1,1,1,Yuma,0,0,0,0
162,1994,4,25,4/25/1994,16:56:00,3,CO,8,4,0,0,0,0,0,39.58,-102.3,0,0,0.1,20,1,1,1,Yuma,0,0,0,0
480,1994,6,7,6/7/1994,19:25:00,3,CO,8,5,2,0,0,0,0,39.92,-102.08,39.8,-102.1,7,800,1,1,1,Yuma,0,0,0,0
496,1994,6,8,6/8/1994,18:39:00,3,CO,8,6,0,0,0,0,0,40.17,-102.72,0,0,2,100,1,1,1,Yuma,0,0,0,0
497,1994,6,8,6/8/1994,19:08:00,3,CO,8,7,1,0,0,0,0,40.17,-102.55,40.07,-102.42,7,200,1,1,1,Yuma,0,0,0,0
519,1994,6,10,6/10/1994,16:03:00,3,CO,8,15,1,0,0,0,0,39.7,-102.08,0,0,0.5,50,1,1,1,Yuma,0,0,0,0
